"date","ppfd","ppfd_bigleaf"
2008-06-12,0.00045049524,507.9113
2008-06-13,0.00047395932,534.3659
2008-06-14,0.00050377596,567.9827
2008-06-15,0.00022305564,251.4843
2008-06-16,0.00020340024,229.3238
2008-06-17,0.00032542488,366.9006
2008-06-18,0.00061650636,695.0807
2008-06-19,0.00065201256,735.1122
2008-06-20,0.00062626776,706.0862
2008-06-21,0.0006674778,752.5485
2008-06-22,0.000661572,745.89
2008-06-23,0.00066283068,747.3091
2008-06-24,0.00051353328,578.9836
2008-06-25,0.00058044732,654.4259
2008-06-26,0.0003961374,446.6255
2008-06-27,0.00059345436,669.0907
2008-06-28,0.00066688008,751.8746
2008-06-29,0.00063122088,711.6706
2008-06-30,0.00050567112,570.1194
2008-07-01,0.0005917734,667.1955
2008-07-02,0.00062812824,708.1838
2008-07-03,0.00034610232,390.2134
2008-07-04,0.0006321144,712.678
2008-07-05,0.00059881344,675.1328
2008-07-06,0.0002726664,307.418
2008-07-07,0.0005016156,565.547
2008-07-08,0.00037916052,427.4849
2008-07-09,0.00059121036,666.5607
2008-07-10,0.00066924444,754.5403
2008-07-11,0.000452625,510.3125
2008-07-12,0.00014456052,162.9849
2008-07-13,0.00017533596,197.6827
2008-07-14,0.00032444772,365.7989
2008-07-15,0.00061850148,697.3301
2008-07-16,0.000579666,653.545
2008-07-17,0.0001445034,162.9205
2008-07-18,0.00038998884,439.6933
2008-07-19,0.00055477188,625.4781
2008-07-20,0.00039797136,448.6932
2008-07-21,0.00054563676,615.1787
2008-07-22,0.00056076744,632.2378
2008-07-23,0.00065996652,744.0799
2008-07-24,0.00066535824,750.1588
2008-07-25,0.000631329,711.7925
2008-07-26,0.000368118,415.035
2008-07-27,0.00046699884,526.5183
2008-07-28,0.00057950484,653.3633
2008-07-29,0.00042801036,482.5607
2008-07-30,0.00042001152,473.5424
2008-07-31,0.00056564304,637.7348
2008-08-01,0.000282489,318.4925
2008-08-02,0.0004364274,492.0505
2008-08-03,0.00063717564,718.3843
2008-08-04,0.00029798076,335.9587
2008-08-05,0.00046503636,524.3057
2008-08-06,0.00055092852,621.1449
2008-08-07,0.00036158184,407.6658
2008-08-08,0.00040970136,461.9182
2008-08-09,0.00049281708,555.6271
2008-08-10,0.00059871756,675.0247
2008-08-11,0.00031451292,354.5979
2008-08-12,0.00012221844,137.7953
2008-08-13,0.00059602884,671.9933
2008-08-14,0.00045242712,510.0894
2008-08-15,9.004968e-05,101.5266
2008-08-16,0.0005390088,607.706
2008-08-17,0.00023381052,263.6099
2008-08-18,0.00056341128,635.2186
2008-08-19,0.00040818768,460.2116
2008-08-20,0.00034190808,385.4846
2008-08-21,0.00052429632,591.1184
2008-08-22,0.00024325572,274.2589
2008-08-23,0.00020016276,225.6737
2008-08-24,0.00053515728,603.3636
2008-08-25,0.00038985216,439.5392
2008-08-26,0.00046132152,520.1174
2008-08-27,0.0005253918,592.3535
2008-08-28,0.00049879224,562.3638
2008-08-29,0.00047438976,534.8512
2008-08-30,0.00051223788,577.5231
2008-08-31,0.00038818956,437.6647
2008-09-01,0.00016505436,186.0907
2008-09-02,0.00047535264,535.9368
2008-09-03,0.0004113864,463.818
2008-09-04,0.00014589672,164.4914
2008-09-05,0.00042888552,483.5474
2008-09-06,0.00011266104,127.0198
2008-09-07,0.0003776754,425.8105
2008-09-08,0.00046900008,528.7746
2008-09-09,0.00042683736,481.2382
2008-09-10,0.00031933344,360.0328
2008-09-11,0.00026758272,301.6864
2008-09-12,0.00017215968,194.1016
2008-09-13,2.961672e-05,33.3914
2008-09-14,0.00012792432,144.2284
2008-09-15,0.00019161108,216.0321
2008-09-16,0.00023466324,264.5713
2008-09-17,0.00016021956,180.6397
2008-09-18,0.00012176352,137.2824
2008-09-19,0.0003663024,412.988
2008-09-20,0.00042748404,481.9673
2008-09-21,0.0003164244,356.753
2008-09-22,0.00041864268,471.9991
2008-09-23,0.00026619144,300.1178
2008-09-24,0.00032896632,370.8934
2008-09-25,0.00022822908,257.3171
2008-09-26,0.00016722492,188.5379
2008-09-27,0.00025448592,286.9204
2008-09-28,0.000315588,355.81
2008-09-29,0.00029460048,332.1476
2008-09-30,0.00015798576,178.1212
2008-10-01,0.00020365524,229.6113
2008-10-02,0.00014405256,162.4122
2008-10-03,0.00021978144,247.7928
2008-10-04,0.00022097076,249.1337
2008-10-05,0.00031833996,358.9127
2008-10-06,0.00020088492,226.4879
2008-10-07,0.000159834,180.205
2008-10-08,0.0001787754,201.5605
2008-10-09,0.00025232556,284.4847
2008-10-10,0.00013989504,157.7248
2008-10-11,0.00026241336,295.8582
2008-10-12,0.0001905564,214.843
2008-10-13,0.00023671548,266.8851
2008-10-14,0.00025118928,283.2036
2008-10-15,0.0002581722,291.0765
2008-10-16,4.842348e-05,54.5951
2008-10-17,0.00029888448,336.9776
2008-10-18,0.00028239516,318.3867
2008-10-19,0.00024042624,271.0688
2008-10-20,0.00024254784,273.4608
2008-10-21,0.00016271448,183.4526
2008-10-22,3.094884e-05,34.8933
2008-10-23,8.346048e-05,94.0976
2008-10-24,0.00015726156,177.3047
2008-10-25,0.00020588088,232.1206
2008-10-26,0.00018909168,213.1916
2008-10-27,6.352968e-05,71.6266
2008-10-28,3.568164e-05,40.2293
2008-10-29,4.036344e-05,45.5078
2008-10-30,0.00010221216,115.2392
2008-10-31,6.009228e-05,67.7511
2008-11-01,3.94536e-05,44.482
2008-11-02,0.000104856,118.22
2008-11-03,0.00016151292,182.0979
2008-11-04,5.443536e-05,61.3732
2008-11-05,0.0001041726,117.4495
2008-11-06,4.565928e-05,51.4786
2008-11-07,0.00019385916,218.5667
2008-11-08,0.00018027684,203.2533
2008-11-09,0.00011872188,133.8531
2008-11-10,0.00017170476,193.5887
2008-11-11,6.655704e-05,75.0398
2008-11-12,9.649812e-05,108.7969
2008-11-13,5.9874e-05,67.505
2008-11-14,0.00010530072,118.7214
2008-11-15,0.00018582564,209.5093
2008-11-16,4.23912e-05,47.794
2008-11-17,6.404172e-05,72.2039
2008-11-18,2.006952e-05,22.6274
2008-11-19,0.00010701024,120.6488
2008-11-20,5.178132e-05,58.3809
2008-11-21,1.21686e-05,13.7195
2008-11-22,7.933152e-05,89.4424
2008-11-23,0.00014926272,168.2864
2008-11-24,7.272192e-05,81.9904
2008-11-25,0.00014017656,158.0422
2008-11-26,0.00017158236,193.4507
2008-11-27,9.491916e-05,107.0167
2008-11-28,3.790728e-05,42.7386
2008-11-29,0.0001231752,138.874
2008-11-30,0.00014860176,167.5412
2008-12-01,3.254208e-05,36.6896
2008-12-02,5.966184e-05,67.2658
2008-12-03,0.00014837532,167.2859
2008-12-04,3.780936e-05,42.6282
2008-12-05,3.244824e-05,36.5838
2008-12-06,3.473916e-05,39.1667
2008-12-07,0.00011796096,132.9952
2008-12-08,5.128152e-05,57.8174
2008-12-09,8.942748e-05,100.8251
2008-12-10,8.062692e-05,90.9029
2008-12-11,7.492716e-05,84.4767
2008-12-12,7.555752e-05,85.1874
2008-12-13,5.992296e-05,67.5602
2008-12-14,4.183836e-05,47.1707
2008-12-15,3.81276e-05,42.987
2008-12-16,2.398224e-05,27.0388
2008-12-17,2.4123e-05,27.1975
2008-12-18,2.456364e-05,27.6943
2008-12-19,2.73054e-05,30.7855
2008-12-20,3.384768e-05,38.1616
2008-12-21,2.892312e-05,32.6094
2008-12-22,0.00013589052,153.2099
2008-12-23,4.165068e-05,46.9591
2008-12-24,3.745236e-05,42.2257
2008-12-25,1.717068e-05,19.3591
2008-12-26,0.00013382604,150.8823
2008-12-27,1.672392e-05,18.8554
2008-12-28,2.48166e-05,27.9795
2008-12-29,0.00012301404,138.6923
2008-12-30,3.201576e-05,36.0962
2008-12-31,1.619148e-05,18.2551
2009-01-01,8.137968e-05,91.7516
2009-01-02,2.676276e-05,30.1737
2009-01-03,4.915992e-05,55.4254
2009-01-04,7.39704e-05,83.398
2009-01-05,8.1447e-05,91.8275
2009-01-06,3.523488e-05,39.7256
2009-01-07,3.597132e-05,40.5559
2009-01-08,4.340916e-05,48.9417
2009-01-09,6.689568e-05,75.4216
2009-01-10,6.255864e-05,70.5318
2009-01-11,7.255668e-05,81.8041
2009-01-12,8.519244e-05,96.0503
2009-01-13,8.979264e-05,101.2368
2009-01-14,6.955584e-05,78.4208
2009-01-15,6.658968e-05,75.0766
2009-01-16,0.00010171848,114.6826
2009-01-17,0.00011104944,125.2028
2009-01-18,4.014312e-05,45.2594
2009-01-19,6.158352e-05,69.4324
2009-01-20,7.21344e-05,81.328
2009-01-21,6.751584e-05,76.1208
2009-01-22,0.0001411782,159.1715
2009-01-23,2.515932e-05,28.3659
2009-01-24,6.083484e-05,68.5883
2009-01-25,0.0002155974,243.0755
2009-01-26,0.00013997664,157.8168
2009-01-27,0.00012958896,146.1052
2009-01-28,6.645912e-05,74.9294
2009-01-29,2.22564e-05,25.093
2009-01-30,3.242784e-05,36.5608
2009-01-31,3.188724e-05,35.9513
2009-02-01,4.991472e-05,56.2764
2009-02-02,0.00013852212,156.1769
2009-02-03,0.00020795148,234.4551
2009-02-04,0.0001752054,197.5355
2009-02-05,8.361144e-05,94.2678
2009-02-06,0.00015598044,175.8603
2009-02-07,5.15814e-05,58.1555
2009-02-08,7.411728e-05,83.5636
2009-02-09,0.00013174524,148.5363
2009-02-10,4.678536e-05,52.7482
2009-02-11,0.00013990932,157.7409
2009-02-12,0.0001873434,211.2205
2009-02-13,0.00024210516,272.9617
2009-02-14,0.00016836936,189.8282
2009-02-15,0.0003004614,338.7555
2009-02-16,0.00013521936,152.4532
2009-02-17,6.451908e-05,72.7421
2009-02-18,0.0003246252,365.999
2009-02-19,0.00030725052,346.4099
2009-02-20,0.00013520508,152.4371
2009-02-21,0.000293505,330.9125
2009-02-22,6.943344e-05,78.2828
2009-02-23,0.00010342596,116.6077
2009-02-24,0.00014934432,168.3784
2009-02-25,0.00025775196,290.6027
2009-02-26,0.00017818992,200.9004
2009-02-27,0.00027571008,310.8496
2009-02-28,0.0003673938,414.2185
2009-03-01,0.00014854668,167.4791
2009-03-02,5.153856e-05,58.1072
2009-03-03,8.486196e-05,95.6777
2009-03-04,0.00019622556,221.2347
2009-03-05,8.984976e-05,101.3012
2009-03-06,6.621636e-05,74.6557
2009-03-07,0.000412284,464.83
2009-03-08,0.0002859162,322.3565
2009-03-09,0.00017836332,201.0959
2009-03-10,8.46702e-05,95.4615
2009-03-11,0.00019218024,216.6738
2009-03-12,0.00020306772,228.9489
2009-03-13,0.00028492272,321.2364
2009-03-14,0.00027218088,306.8706
2009-03-15,0.00026727672,301.3414
2009-03-16,0.00044592156,502.7547
2009-03-17,0.0004317966,486.8295
2009-03-18,0.00045705384,515.3058
2009-03-19,0.00043798188,493.8031
2009-03-20,0.00032486388,366.2681
2009-03-21,0.00048413484,545.8383
2009-03-22,0.00042004824,473.5838
2009-03-23,0.00030864588,347.9831
2009-03-24,0.00030450876,343.3187
2009-03-25,7.328292e-05,82.6229
2009-03-26,0.00021218448,239.2276
2009-03-27,0.00024658296,278.0102
2009-03-28,6.310332e-05,71.1459
2009-03-29,0.00016344072,184.2714
2009-03-30,9.989064e-05,112.6218
2009-03-31,0.00011440524,128.9863
2009-04-01,0.000136884,154.33
2009-04-02,0.00026146068,294.7841
2009-04-03,0.0004546956,512.647
2009-04-04,0.00036035988,406.2881
2009-04-05,0.00045513828,513.1461
2009-04-06,0.00051010404,575.1173
2009-04-07,0.00052191156,588.4297
2009-04-08,0.0003234726,364.6995
2009-04-09,0.00052021632,586.5184
2009-04-10,0.00054251964,611.6643
2009-04-11,0.00050148912,565.4044
2009-04-12,0.00032034732,361.1759
2009-04-13,0.00046780668,527.4291
2009-04-14,0.0005225052,589.099
2009-04-15,0.00051973896,585.9802
2009-04-16,0.00017992596,202.8577
2009-04-17,0.00038540292,434.5229
2009-04-18,0.00035505588,400.3081
2009-04-19,0.00045632352,514.4824
2009-04-20,0.0004616112,520.444
2009-04-21,0.00036602292,412.6729
2009-04-22,0.00052655868,593.6691
2009-04-23,0.00060398484,680.9633
2009-04-24,0.00042830004,482.8873
2009-04-25,0.00056760552,639.9474
2009-04-26,0.00036876672,415.7664
2009-04-27,0.00014765112,166.4694
2009-04-28,0.0001447584,163.208
2009-04-29,0.00027739104,312.7448
2009-04-30,0.00050388612,568.1069
2009-05-01,0.00054859476,618.5137
2009-05-02,0.0002506344,282.578
2009-05-03,0.0004168026,469.9245
2009-05-04,0.00031357248,353.5376
2009-05-05,0.00029128344,328.4078
2009-05-06,0.00040487676,456.4787
2009-05-07,0.00066923628,754.5311
2009-05-08,0.00040600284,457.7483
2009-05-09,0.00048996312,552.4094
2009-05-10,0.00043152732,486.5259
2009-05-11,0.00031909272,359.7614
2009-05-12,0.00035810568,403.7466
2009-05-13,0.00041934036,472.7857
2009-05-14,0.00033440496,377.0252
2009-05-15,0.00010877892,122.6429
2009-05-16,0.00055711584,628.1208
2009-05-17,0.00054699744,616.7128
2009-05-18,0.00023818836,268.5457
2009-05-19,0.00067865904,765.1548
2009-05-20,0.00067028688,755.7156
2009-05-21,0.00049984284,563.5483
2009-05-22,0.00041813472,471.4264
2009-05-23,0.00061890336,697.7832
2009-05-24,0.00059088396,666.1927
2009-05-25,0.00066343656,747.9922
2009-05-26,0.00026912088,303.4206
2009-05-27,0.00049804356,561.5197
2009-05-28,0.00050060376,564.4062
2009-05-29,0.0006019938,678.7185
2009-05-30,0.00072295356,815.0947
2009-05-31,0.00070356948,793.2401
2009-06-01,0.00044618676,503.0537
2009-06-02,0.00061491516,693.2867
2009-06-03,0.0006795648,766.176
2009-06-04,0.00067494216,760.9642
2009-06-05,0.0005514426,621.7245
2009-06-06,0.00034324224,386.9888
2009-06-07,0.00066437904,749.0548
2009-06-08,0.00048568932,547.5909
2009-06-09,0.00061083516,688.6867
2009-06-10,0.00065344056,736.7222
2009-06-11,0.00057391728,647.0636
2009-06-12,0.00052790508,595.1871
2009-06-13,0.00073083,823.975
2009-06-14,0.00057007392,642.7304
2009-06-15,0.00024016716,270.7767
2009-06-16,0.00059177748,667.2001
2009-06-17,0.000702525,792.0625
2009-06-18,0.000557634,628.705
2009-06-19,0.00010641252,119.9749
2009-06-20,0.0004850508,546.871
2009-06-21,0.000421311,475.0075
2009-06-22,0.00026391684,297.5533
2009-06-23,0.0002143326,241.6495
2009-06-24,0.00057544524,648.7863
2009-06-25,0.00040026228,451.2761
2009-06-26,0.00037983372,428.2439
2009-06-27,0.00025599144,288.6178
2009-06-28,0.00060619212,683.4519
2009-06-29,0.00064820388,730.8181
2009-06-30,0.00062129832,700.4834
2009-07-01,0.00063843228,719.8011
2009-07-02,0.00058937028,664.4861
2009-07-03,0.00042081324,474.4463
2009-07-04,0.00047944284,540.5483
2009-07-05,0.00044669268,503.6241
2009-07-06,0.00042594792,480.2354
2009-07-07,0.00020163768,227.3366
2009-07-08,0.0003054492,344.379
2009-07-09,0.00029061636,327.6557
2009-07-10,0.00036952764,416.6243
2009-07-11,0.00034096152,384.4174
2009-07-12,0.00031414776,354.1862
2009-07-13,0.00050456136,568.8682
2009-07-14,0.00054528996,614.7877
2009-07-15,0.0004524414,510.1055
2009-07-16,0.00063070476,711.0887
2009-07-17,9.49314e-05,107.0305
2009-07-18,0.00018404472,207.5014
2009-07-19,0.00046836156,528.0547
2009-07-20,0.00066943824,754.7588
2009-07-21,0.00064430748,726.4251
2009-07-22,0.00027498588,310.0331
2009-07-23,0.00028151796,317.3977
2009-07-24,0.00044647032,503.3734
2009-07-25,0.00034092684,384.3783
2009-07-26,0.00066315504,747.6748
2009-07-27,0.00060756912,685.0044
2009-07-28,0.00064113528,722.8486
2009-07-29,0.00064585584,728.1708
2009-07-30,0.00040833456,460.3772
2009-07-31,0.00053680152,605.2174
2009-08-01,0.00063143712,711.9144
2009-08-02,0.00014661684,165.3033
2009-08-03,8.378484e-05,94.4633
2009-08-04,0.00061254876,690.6187
2009-08-05,0.00060503544,682.1478
2009-08-06,0.00059797704,674.1898
2009-08-07,0.00053452488,602.6506
2009-08-08,8.113488e-05,91.4756
2009-08-09,0.00040075392,451.8304
2009-08-10,0.00023372076,263.5087
2009-08-11,0.00035123904,396.0048
2009-08-12,0.0005483928,618.286
2009-08-13,0.00049177464,554.4518
2009-08-14,0.00053740944,605.9028
2009-08-15,0.00057222408,645.1546
2009-08-16,0.00050949816,574.4342
2009-08-17,0.00050444304,568.7348
2009-08-18,0.00053026944,597.8528
2009-08-19,0.0005348676,603.037
2009-08-20,0.0005368158,605.2335
2009-08-21,0.00028002876,315.7187
2009-08-22,0.00048187656,543.2922
2009-08-23,0.00055564704,626.4648
2009-08-24,0.0005307162,598.3565
2009-08-25,0.00038993988,439.6381
2009-08-26,0.00033370932,376.2409
2009-08-27,0.00048487332,546.6709
2009-08-28,0.00040822644,460.2553
2009-08-29,0.0004606422,519.3515
2009-08-30,0.0005350002,603.1865
2009-08-31,0.00051980832,586.0584
2009-09-01,0.00046209672,520.9914
2009-09-02,0.00013874856,156.4322
2009-09-03,0.00020068296,226.2602
2009-09-04,0.00017434248,196.5626
2009-09-05,0.00050512644,569.5053
2009-09-06,0.00050186448,565.8276
2009-09-07,0.00045077064,508.2218
2009-09-08,0.00046576668,525.1291
2009-09-09,0.00048275172,544.2789
2009-09-10,0.00044411412,500.7169
2009-09-11,0.00015291636,172.4057
2009-09-12,0.00020649288,232.8106
2009-09-13,0.00038360364,432.4943
2009-09-14,0.00024377796,274.8477
2009-09-15,0.00024456132,275.7309
2009-09-16,9.609216e-05,108.3392
2009-09-17,0.00014213292,160.2479
2009-09-18,0.00016846524,189.9363
2009-09-19,0.00026498172,298.7539
2009-09-20,0.00029271348,330.0201
2009-09-21,0.00035113908,395.8921
2009-09-22,0.00032538,366.85
2009-09-23,0.0003467184,390.908
2009-09-24,0.00033692436,379.8657
2009-09-25,0.00020272092,228.5579
2009-09-26,0.0002820198,317.9635
2009-09-27,0.000341751,385.3075
2009-09-28,0.00032902344,370.9578
2009-09-29,0.00035958876,405.4187
2009-09-30,0.00035874216,404.4642
2009-10-01,0.00026043048,293.6226
2009-10-02,0.00034387872,387.7064
2009-10-03,0.0003411288,384.606
2009-10-04,0.00036213264,408.2868
2009-10-05,0.0001705338,192.2685
2009-10-06,0.00017105196,192.8527
2009-10-07,0.00031802376,358.5562
2009-10-08,7.283208e-05,82.1146
2009-10-09,0.00015760836,177.6957
2009-10-10,0.00011488668,129.5291
2009-10-11,0.00019032588,214.5831
2009-10-12,0.00018407124,207.5313
2009-10-13,0.0002348754,264.8105
2009-10-14,0.00020928768,235.9616
2009-10-15,0.00030617952,345.2024
2009-10-16,0.00016469328,185.6836
2009-10-17,0.00012755712,143.8144
2009-10-18,7.426824e-05,83.7338
2009-10-19,0.000190332,214.59
2009-10-20,0.00017794716,200.6267
2009-10-21,0.00012557016,141.5742
2009-10-22,0.00017797368,200.6566
2009-10-23,4.344384e-05,48.9808
2009-10-24,8.031684e-05,90.5533
2009-10-25,8.799132e-05,99.2059
2009-10-26,0.00011449296,129.0852
2009-10-27,0.00025212564,284.2593
2009-10-28,0.00013673916,154.1667
2009-10-29,0.0002090592,235.704
2009-10-30,2.63466e-05,29.7045
2009-10-31,0.00013872204,156.4023
2009-11-01,0.0001318758,148.6835
2009-11-02,2.905572e-05,32.7589
2009-11-03,0.00012733272,143.5614
2009-11-04,0.00015532152,175.1174
2009-11-05,0.00019690284,221.9983
2009-11-06,0.00014133732,159.3509
2009-11-07,9.514356e-05,107.2697
2009-11-08,9.575148e-05,107.9551
2009-11-09,3.04164e-05,34.293
2009-11-10,3.204636e-05,36.1307
2009-11-11,9.058416e-05,102.1292
2009-11-12,0.0001212882,136.7465
2009-11-13,9.759564e-05,110.0343
2009-11-14,8.606964e-05,97.0393
2009-11-15,4.390284e-05,49.4983
2009-11-16,3.417408e-05,38.5296
2009-11-17,0.00013127196,148.0027
2009-11-18,0.00015396492,173.5879
2009-11-19,5.79156e-05,65.297
2009-11-20,7.7724e-05,87.63
2009-11-21,6.800544e-05,76.6728
2009-11-22,2.534292e-05,28.5729
2009-11-23,9.868092e-05,111.2579
2009-11-24,3.42312e-05,38.594
2009-11-25,0.00013204104,148.8698
2009-11-26,5.469444e-05,61.6653
2009-11-27,6.88602e-05,77.6365
2009-11-28,0.00015677808,176.7596
2009-11-29,6.611844e-05,74.5453
2009-11-30,7.92132e-06,8.9309
2009-12-01,5.095512e-05,57.4494
2009-12-02,5.911716e-05,66.6517
2009-12-03,0.00014267148,160.8551
2009-12-04,0.00012984396,146.3927
2009-12-05,7.474764e-05,84.2743
2009-12-06,4.2993e-05,48.4725
2009-12-07,1.51266e-05,17.0545
2009-12-08,9.968664e-05,112.3918
2009-12-09,0.00015256344,172.0078
2009-12-10,4.230756e-05,47.6997
2009-12-11,3.503088e-05,39.4956
2009-12-12,3.116916e-05,35.1417
2009-12-13,1.731756e-05,19.5247
2009-12-14,2.956368e-05,33.3316
2009-12-15,1.71666e-05,19.3545
2009-12-16,5.204652e-05,58.6799
2009-12-17,5.447004e-05,61.4123
2009-12-18,7.351548e-05,82.8851
2009-12-19,6.520452e-05,73.5149
2009-12-20,0.00012153504,137.0248
2009-12-21,5.656104e-05,63.7698
2009-12-22,7.78362e-05,87.7565
2009-12-23,6.494952e-05,73.2274
2009-12-24,3.850704e-05,43.4148
2009-12-25,6.761172e-05,76.2289
2009-12-26,0.00010983768,123.8366
2009-12-27,0.00011832816,133.4092
2009-12-28,5.186292e-05,58.4729
2009-12-29,4.997388e-05,56.3431
2009-12-30,1.036728e-05,11.6886
2009-12-31,2.76522e-05,31.1765
2010-01-01,2.18688e-05,24.656
2010-01-02,0.0001678818,189.2785
2010-01-03,0.00016139256,181.9622
2010-01-04,0.00012778152,144.0674
2010-01-05,5.70282e-05,64.2965
2010-01-06,2.643024e-05,29.7988
2010-01-07,9.509664e-05,107.2168
2010-01-08,2.269296e-05,25.5852
2010-01-09,1.915356e-05,21.5947
2010-01-10,4.215864e-05,47.5318
2010-01-11,6.431304e-05,72.5098
2010-01-12,5.522484e-05,62.2633
2010-01-13,4.514724e-05,50.9013
2010-01-14,3.749316e-05,42.2717
2010-01-15,6.511476e-05,73.4137
2010-01-16,4.218516e-05,47.5617
2010-01-17,9.257316e-05,104.3717
2010-01-18,0.00013993584,157.7708
2010-01-19,3.981876e-05,44.8937
2010-01-20,3.533892e-05,39.8429
2010-01-21,9.066984e-05,102.2258
2010-01-22,6.047784e-05,68.1858
2010-01-23,0.00010742844,121.1203
2010-01-24,6.182424e-05,69.7038
2010-01-25,9.070656e-05,102.2672
2010-01-26,3.929652e-05,44.3049
2010-01-27,6.12306e-05,69.0345
2010-01-28,3.820716e-05,43.0767
2010-01-29,7.084104e-05,79.8698
2010-01-30,0.0001749708,197.271
2010-01-31,6.135912e-05,69.1794
2010-02-01,9.509664e-05,107.2168
2010-02-02,0.00012719808,143.4096
2010-02-03,0.00014970336,168.7832
2010-02-04,0.0001989918,224.3535
2010-02-05,3.27624e-05,36.938
2010-02-06,0.00011225916,126.5667
2010-02-07,5.516772e-05,62.1989
2010-02-08,0.00010435824,117.6588
2010-02-09,0.00010842396,122.2427
2010-02-10,0.00010721628,120.8811
2010-02-11,0.0001428306,161.0345
2010-02-12,0.0001059372,119.439
2010-02-13,0.0001207578,136.1485
2010-02-14,9.769764e-05,110.1493
2010-02-15,0.00012921564,145.6843
2010-02-16,0.00027502668,310.0791
2010-02-17,0.0001285914,144.9805
2010-02-18,0.00017931396,202.1677
2010-02-19,6.66774e-05,75.1755
2010-02-20,0.00020481396,230.9177
2010-02-21,0.00029803788,336.0231
2010-02-22,0.00025344144,285.7428
2010-02-23,0.00013687788,154.3231
2010-02-24,0.00021083808,237.7096
2010-02-25,0.00021877368,246.6566
2010-02-26,0.00015849984,178.7008
2010-02-27,0.0002767464,312.018
2010-02-28,0.000127908,144.21
2010-03-01,0.000350727,395.4275
2010-03-02,0.00015847536,178.6732
2010-03-03,0.00022390632,252.4434
2010-03-04,0.00013483788,152.0231
2010-03-05,0.00032479248,366.1876
2010-03-06,0.00013008264,146.6618
2010-03-07,0.00026016324,293.3213
2010-03-08,0.00038950536,439.1482
2010-03-09,0.00021084216,237.7142
2010-03-10,0.00019787592,223.0954
2010-03-11,0.00011815068,133.2091
2010-03-12,0.00030268704,341.2648
2010-03-13,0.00038384436,432.7657
2010-03-14,0.00013955436,157.3407
2010-03-15,0.00019588692,220.8529
2010-03-16,0.00021060348,237.4451
2010-03-17,0.00036786708,414.7521
2010-03-18,0.00037029468,417.4891
2010-03-19,0.00039564372,446.0689
2010-03-20,0.0002052648,231.426
2010-03-21,0.00012851388,144.8931
2010-03-22,0.00038354856,432.4322
2010-03-23,0.00044930796,506.5727
2010-03-24,0.00045366744,511.4878
2010-03-25,0.00026162796,294.9727
2010-03-26,0.00013268568,149.5966
2010-03-27,0.00035445,399.625
2010-03-28,0.000206805,233.1625
2010-03-29,0.00038543148,434.5551
2010-03-30,0.00024960012,281.4119
2010-03-31,0.00031825428,358.8161
2010-04-01,0.00026859864,302.8318
2010-04-02,0.00045403464,511.9018
2010-04-03,0.00035032104,394.9698
2010-04-04,0.00028303572,319.1089
2010-04-05,0.000482715,544.2375
2010-04-06,0.00054516552,614.6474
2010-04-07,0.00051375564,579.2343
2010-04-08,0.000175389,197.7425
2010-04-09,0.00044055228,496.7011
2010-04-10,0.00042133344,475.0328
2010-04-11,0.00043402836,489.3457
2010-04-12,0.00016945668,191.0541
2010-04-13,0.00047609112,536.7694
2010-04-14,0.00024073428,271.4161
2010-04-15,0.00020915508,235.8121
2010-04-16,0.00032662848,368.2576
2010-04-17,0.00052378224,590.5388
2010-04-18,0.00040701672,458.8914
2010-04-19,0.00050885352,573.7074
2010-04-20,0.00030203832,340.5334
2010-04-21,0.00044815332,505.2709
2010-04-22,0.00058846452,663.4649
2010-04-23,0.00037182672,419.2164
2010-04-24,0.00059014548,665.3601
2010-04-25,0.00049274568,555.5466
2010-04-26,0.00046633788,525.7731
2010-04-27,0.0005388864,607.568
2010-04-28,0.00061787928,696.6286
2010-04-29,0.00061147164,689.4043
2010-04-30,0.00026328648,296.8426
2010-05-01,0.00012058848,135.9576
2010-05-02,0.0001081098,121.8885
2010-05-03,0.00025106892,283.0679
2010-05-04,5.114484e-05,57.6633
2010-05-05,6.760968e-05,76.2266
2010-05-06,0.00010299144,116.1178
2010-05-07,0.00024970824,281.5338
2010-05-08,0.00054271548,611.8851
2010-05-09,0.00037348932,421.0909
2010-05-10,0.00040941984,461.6008
2010-05-11,0.00038105364,429.6193
2010-05-12,0.00044915496,506.4002
2010-05-13,0.000395913,446.3725
2010-05-14,0.00019783512,223.0494
2010-05-15,0.00021019344,236.9828
2010-05-16,0.00032861136,370.4932
2010-05-17,0.00031017588,349.7081
2010-05-18,0.00055141608,621.6946
2010-05-19,0.00041154348,463.9951
2010-05-20,0.00019396932,218.6909
2010-05-21,0.00030165684,340.1033
2010-05-22,0.00067514412,761.1919
2010-05-23,0.00067011756,755.5247
2010-05-24,0.00068669868,774.2191
2010-05-25,0.00066299184,747.4908
2010-05-26,0.000399738,450.685
2010-05-27,0.00035077596,395.4827
2010-05-28,0.0005530848,623.576
2010-05-29,0.00056194044,633.5603
2010-05-30,0.0002686374,302.8755
2010-05-31,0.00031040232,349.9634
2010-06-01,0.00034454784,388.4608
2010-06-02,0.00027185448,306.5026
2010-06-03,0.00023307408,262.7796
2010-06-04,0.00068505444,772.3653
2010-06-05,0.00068716584,774.7458
2010-06-06,0.00049777428,561.2161
2010-06-07,0.00038911776,438.7112
2010-06-08,0.00045039936,507.8032
2010-06-09,0.00054558372,615.1189
2010-06-10,0.0006434058,725.4085
2010-06-11,0.0004857852,547.699
