date,no3_030,no3_3060,no3_6090,nh4_030,nh4_3060,nh4_6090
2022-10-03,0.6462965669820713,0.510707276266317,0.4535402009203593,0.2480697312565189,0.1478143002628947,0.1368149529622591
2022-12-08,3.520864027039312,2.2451087021395284,0.96977063138337,0.02646374045349984,0.012838941470755393,0.02305407633649429
2023-03-08,5.465386882535364,0.7541371187226593,0.3320223175184375,2.100944551749276,0.5910497483208629,0.5063508593721758
2023-05-19,0.9884755674607764,0.8834775141572049,0.5422750283911445,0.2150617533511163,0.18875090640377973,0.23331172247853524
2023-08-04,3.154715779405855,2.609403804025039,1.425269366249712,0.042358018573779035,0.04061471939724135,0.04972180642777452
