TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20040101,20040107,-2.322,0.973214,-2.896,1.637,0.957143,-1.367,1.167,1.0,-1.822,-2.098,1.155,-1.362,1.11,-2.295,0.973214,-2.852,1.626,0.957143,-1.367,1.167,1.0,110.797,26.621,0.0952381,43.83,42.556,0.0952381,289.635,0.0892857,287.782,286.561,0.0892857,-9999,-9999,277.292,277.292,0.0,-9999,-9999,0.195,0.195,0.0,96.246,96.246,0.0,0.422,0.357,0.997024,1.24,1.316,0.964286,0.11744630386541909,0.7777777777777778,-9999,-9999,-9999,-9999,422.231,0.9375,0.134,0.255,0.593,-9999,1.779,2.882,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,4.077,10.976,29.035,17.944,1.0,1.0,0.0863095,0.982143,-7.63647,1.0,4.56707,-9999,-9999,-9999,-3.15194,-9999,-9999,-9999,-9999,-9999,30.0,18.0,0.0,0.0,0.92074,0.92074,0.345238,0.345238,-9999,-9999,-9999,-9999,1.06063,0.932728,0.33631,0.342262,-9999,-9999,-9999,-9999,1.0172,1.00278,0.341518,0.339211,0.0478869,0.0454253,0.511452,0.696603,0.774617,1.03406,1.12889,1.36606,1.42921,0.539114,0.687754,0.774617,0.932728,1.12129,1.35172,1.45273,0.431548,0.404762,0.363095,0.339286,0.333333,0.303571,0.270833,0.467262,0.401786,0.363095,0.342262,0.333333,0.294643,0.27381,1.08777,1.08777,1.06095,1.06095,0.347619,0.347619,-9999,-9999,-9999,-9999,0.553094,0.553094,0.580908,0.580908,0.34127,0.34127,-9999,-9999,-9999,-9999,1.13429,1.08777,1.08583,1.06095,0.342857,0.347619,-9999,-9999,-9999,-9999,0.835049,0.583901,0.519927,0.633224,0.325397,0.333333,-9999,-9999,-9999,-9999,0.4571,0.79336,0.886938,1.09338,1.17113,1.56492,1.64871,0.467061,0.79336,0.886938,1.08777,1.17113,1.56492,1.68498,0.47619,0.428571,0.371429,0.347619,0.342857,0.319048,0.304762,0.452381,0.428571,0.371429,0.347619,0.342857,0.319048,0.309524,0.445071,0.512323,0.541373,0.834946,0.929528,0.94904,0.993069,0.434133,0.512323,0.541373,0.583901,0.909382,0.929528,0.990621,0.357143,0.349206,0.34127,0.325397,0.31746,0.31746,0.285714,0.357143,0.349206,0.34127,0.333333,0.277778,0.31746,0.301587,0.821427,0.822097,0.763586,0.0258582,0.395663,0.518185,0.690635,0.821427,0.827234,0.915255,0.982256,0.822027,0.850126,0.7637,0.0263665,0.395663,0.518185,0.690635,0.822027,0.82938,0.857891,0.982257,-0.111301,-0.110631,-0.239195,0.0244726,-0.670428,-0.399863,-0.298219,-0.210508,-0.115737,-0.105095,-0.0832294,-0.111301,-0.210508,-0.253498,0.0272619,-0.742988,-0.405815,-0.325546,-0.220817,-0.115789,-0.110701,-0.081216,2.49555,2.30107,2.65286,0.12298,1.85209,2.07367,2.14766,2.33231,2.91327,3.30073,3.32317,2.2353,2.83391,2.67491,0.123023,1.85115,2.07367,2.14793,2.40699,2.91868,3.30073,3.30259,1.59888,1.38742,1.50204,0.033907,1.24889,1.30936,1.34276,1.38742,1.62622,1.72838,1.73322,1.60359,1.60359,1.51475,0.0342797,1.24858,1.30936,1.34285,1.47872,1.62774,1.73322,1.73376,-9999,-9999
20040108,20040114,5.704,1.0,5.581,1.516,1.0,5.909,0.965,1.0,5.752,5.785,1.403,5.697,1.346,5.704,1.0,5.581,1.516,1.0,5.909,0.965,1.0,117.533,21.37,1.0,28.114,21.37,1.0,325.423,1.0,326.459,325.423,1.0,-9999,-9999,326.112,326.112,0.0,-9999,-9999,1.001,1.001,0.0,95.51,95.51,0.0,10.168,15.8,1.0,3.554,3.744,1.0,0.30200561692173494,0.7673611111111112,-9999,-9999,-9999,-9999,379.779,1.0,3.505,3.089,3.036,-9999,3.206,3.446,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,16.827,17.677,32.188,17.814,1.0,1.0,0.991071,0.669643,3.32369,1.0,18.5456,-9999,-9999,-9999,-21.3583,-9999,-9999,-9999,-9999,-9999,30.0,18.0,0.0,0.0,2.13589,2.13589,0.991071,0.991071,-9999,-9999,-9999,-9999,2.25447,2.16939,0.988095,0.991071,-9999,-9999,-9999,-9999,2.22105,2.21196,0.98936,0.989509,0.0211929,0.0211151,2.01275,2.04035,2.12031,2.24761,2.30875,2.36088,2.41346,2.04017,2.04035,2.12031,2.16939,2.30875,2.36859,2.42172,0.991071,0.991071,0.991071,0.988095,0.988095,0.988095,0.988095,0.991071,0.991071,0.991071,0.991071,0.988095,0.988095,0.988095,2.02492,2.02492,2.23074,2.23074,1.0,1.0,-9999,-9999,-9999,-9999,2.1138,2.1138,2.03292,2.03292,0.97619,0.97619,-9999,-9999,-9999,-9999,2.05596,2.02501,2.22756,2.23074,1.0,1.0,-9999,-9999,-9999,-9999,2.36678,2.19972,2.06539,2.07021,0.968254,0.97619,-9999,-9999,-9999,-9999,1.86655,1.9048,2.00649,2.04619,2.09905,2.15754,2.1849,1.90464,1.9048,2.00649,2.02501,2.09905,2.16273,2.1849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.06357,2.06847,2.10448,2.36542,2.45579,2.4709,2.56645,2.06827,2.06847,2.10448,2.19972,2.45579,2.47253,2.56645,0.97619,0.97619,0.97619,0.968254,0.968254,0.968254,0.968254,0.97619,0.97619,0.97619,0.97619,0.968254,0.968254,0.968254,1.93233,1.93304,1.90129,0.00992682,1.75709,1.80047,1.8827,1.90794,1.93233,1.95963,1.98504,1.93297,1.94366,1.89966,0.00993287,1.75709,1.80047,1.8827,1.91114,1.93279,1.94921,1.98495,-0.237059,-0.236347,-0.31067,0.0135737,-0.454298,-0.400941,-0.39724,-0.286488,-0.235502,-0.232514,-0.222886,-0.237059,-0.310811,-0.321392,0.0141862,-0.502718,-0.400808,-0.39691,-0.314825,-0.237603,-0.235502,-0.232051,4.93971,4.52783,4.77667,0.0543737,4.40643,4.48225,4.5955,4.68872,4.96758,4.99149,5.05976,4.66728,5.05976,4.77291,0.0547148,4.4063,4.49094,4.579,4.73182,4.94215,4.99149,4.99881,0.852304,0.733039,0.782872,0.0108652,0.697729,0.714317,0.742021,0.765605,0.83437,0.841012,0.85096,0.851135,0.85096,0.782856,0.0109424,0.697102,0.716192,0.737349,0.765605,0.818387,0.841012,0.841819,-9999,-9999
20040115,20040121,2.323,1.0,1.939,1.16,1.0,2.921,0.808,1.0,1.842,1.669,1.245,2.122,0.874,2.323,1.0,1.939,1.16,1.0,2.921,0.808,1.0,127.066,29.468,1.0,37.14,29.468,1.0,305.848,1.0,308.156,305.848,1.0,-9999,-9999,303.009,303.009,0.0,-9999,-9999,0.744,0.744,0.0,95.569,95.569,0.0,6.152,4.229,1.0,2.935,3.193,0.991071,0.31612630526275315,0.8194444444444443,-9999,-9999,-9999,-9999,360.94,1.0,2.372,2.539,2.903,-9999,3.935,4.531,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,22.808,21.48,31.145,17.762,1.0,1.0,1.0,0.0,-9.26006,1.0,23.36,-9999,-9999,-9999,-14.7905,-9999,-9999,-9999,-9999,-9999,29.2857,18.7143,0.0,0.0,1.47154,1.47154,0.991071,0.991071,-9999,-9999,-9999,-9999,1.48577,1.46867,0.991071,0.991071,-9999,-9999,-9999,-9999,1.49514,1.49711,0.990699,0.990625,0.0129864,0.0124071,1.36996,1.39849,1.46655,1.4724,1.53767,1.54169,1.64701,1.39656,1.39849,1.46655,1.47154,1.53457,1.56969,1.65066,0.991071,0.991071,0.991071,0.991071,0.991071,0.991071,0.988095,0.991071,0.991071,0.991071,0.991071,0.991071,0.988095,0.988095,1.5005,1.5005,2.18182,2.18182,1.0,1.0,-9999,-9999,-9999,-9999,1.29473,1.29473,2.46812,2.46812,0.977444,0.977444,-9999,-9999,-9999,-9999,1.52689,1.5006,2.1759,2.1818,1.0,1.0,-9999,-9999,-9999,-9999,1.28892,1.28758,2.47165,2.47161,0.977444,0.977444,-9999,-9999,-9999,-9999,1.3622,1.40161,1.5005,1.50634,1.59731,1.60798,1.73349,1.40156,1.40161,1.5005,1.50153,1.59731,1.65877,1.73725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25923,1.26825,1.28091,1.2933,1.301,1.30537,1.36485,1.26354,1.26825,1.28091,1.28892,1.3001,1.3031,1.36744,0.977444,0.977444,0.977444,0.977444,0.977444,0.977444,0.969925,0.977444,0.977444,0.977444,0.977444,0.977444,0.977444,0.969925,1.4577,1.45798,1.50197,0.0207179,1.34911,1.3603,1.45168,1.45798,1.53396,1.62913,1.72827,1.45795,1.48095,1.49805,0.0202146,1.3118,1.3603,1.45168,1.46401,1.53408,1.55237,1.72949,-0.0139324,-0.0106918,0.00485474,0.00887069,-0.0537151,-0.0370881,-0.0242044,-0.0135582,0.000752345,0.0594429,0.0899213,-0.0139324,-0.00481509,0.00290652,0.00801609,-0.0537151,-0.0381902,-0.0205921,-0.00839151,0.00319028,0.0195708,0.0839826,2.98488,2.99044,2.91289,0.0336121,2.71671,2.76516,2.82339,2.88854,3.01303,3.01603,3.2285,2.93743,2.71671,2.91318,0.0323185,2.71294,2.76014,2.82339,2.95894,2.99919,3.01603,3.17889,0.880083,0.879931,0.839906,0.0137678,0.755744,0.800272,0.822491,0.834778,0.871406,0.881747,0.96737,0.881037,0.755744,0.841316,0.0133981,0.756338,0.800865,0.822491,0.837479,0.875833,0.880568,0.945863,-9999,-9999
20040122,20040128,-0.894,1.0,-1.718,1.17,1.0,0.365,1.299,1.0,-1.307,-1.669,1.23,-0.755,1.271,-0.894,1.0,-1.718,1.17,1.0,0.365,1.299,1.0,139.287,55.838,1.0,56.609,55.838,1.0,282.603,1.0,285.684,282.603,1.0,-9999,-9999,274.643,274.643,0.0,-9999,-9999,0.337,0.337,0.0,95.536,95.536,0.0,3.406,1.486,1.0,1.655,1.723,0.985119,0.14828409164798564,0.7604166666666666,-9999,-9999,-9999,-9999,372.748,1.0,0.502,0.663,1.027,-9999,2.225,3.226,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,16.133,19.548,20.109,17.8,1.0,1.0,1.0,0.0,-7.37565,1.0,4.40924,-9999,-9999,-9999,-7.18991,-9999,-9999,-9999,-9999,-9999,29.0,19.0,0.0,0.0,1.42355,1.42355,0.982143,0.982143,-9999,-9999,-9999,-9999,1.4337,1.41786,0.979167,0.979167,-9999,-9999,-9999,-9999,1.41722,1.42233,0.97939,0.979539,0.0134608,0.0115753,1.22637,1.32601,1.38149,1.41786,1.47065,1.4905,1.53112,1.31062,1.32636,1.40078,1.41908,1.46787,1.49372,1.53227,0.991071,0.991071,0.979167,0.979167,0.979167,0.979167,0.955357,0.991071,0.991071,0.970238,0.982143,0.979167,0.979167,0.967262,1.67639,1.67639,1.0133,1.0133,1.0,1.0,-9999,-9999,-9999,-9999,0.906893,0.906893,0.97612,0.97612,0.954887,0.954887,-9999,-9999,-9999,-9999,1.71704,1.6943,1.02178,1.01772,1.0,1.0,-9999,-9999,-9999,-9999,0.86957,0.865719,0.987148,0.982814,0.947368,0.947368,-9999,-9999,-9999,-9999,1.39068,1.5257,1.66804,1.6943,1.78203,1.83026,1.86151,1.51121,1.5257,1.67088,1.68159,1.77442,1.82289,1.86324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.737516,0.792165,0.808911,0.869862,0.886481,0.90029,1.00603,0.744016,0.796494,0.822521,0.885216,0.900266,0.906893,1.00645,0.924812,0.947368,0.947368,0.954887,0.954887,0.977444,0.902256,0.924812,0.947368,0.947368,0.954887,0.977444,0.954887,0.894737,1.38912,1.39066,1.41928,0.0223891,1.20648,1.27098,1.3563,1.38845,1.50122,1.52708,1.63247,1.3905,1.42423,1.411,0.0222595,1.18639,1.23737,1.33507,1.38912,1.51126,1.53391,1.63552,-0.04534,-0.0272057,-0.00304127,0.0147499,-0.0891104,-0.055379,-0.0547302,-0.0354308,0.022179,0.0391025,0.13162,-0.04534,-0.00946873,-0.00622223,0.0130105,-0.139072,-0.0552984,-0.0547302,-0.0354308,0.0278938,0.0581191,0.119597,1.13224,1.14447,1.30719,0.0809506,0.947487,0.953782,1.0459,1.05609,1.40159,1.66415,2.54138,1.0433,1.11513,1.27215,0.0546462,0.949172,1.03961,1.05078,1.10975,1.40527,1.57574,1.91649,0.275085,0.235507,0.302583,0.0297231,0.154899,0.158354,0.173273,0.192923,0.37905,0.516945,0.606615,0.275152,0.264407,0.29972,0.0240907,0.155801,0.158707,0.17417,0.235416,0.368073,0.486759,0.581803,-9999,-9999
20040129,20040204,1.44,1.0,-0.153,2.619,1.0,3.778,3.691,1.0,1.946,1.591,2.407,2.478,3.476,1.44,1.0,-0.153,2.619,1.0,3.778,3.691,1.0,154.027,92.636,1.0,87.354,92.636,1.0,247.92,1.0,274.842,247.92,1.0,-9999,-9999,260.959,260.959,0.0,-9999,-9999,1.998,1.998,0.0,96.778,96.778,0.0,0.604,0.029,1.0,2.008,1.968,1.0,0.21132580201898019,0.8298611111111112,163.9116316440972,1.0,-9999,-9999,393.368,1.0,0.838,0.803,1.026,-9999,1.919,2.734,-9999,1.0,1.0,1.0,-9999,1.0,1.0,-9999,20.242,20.015,21.086,17.757,1.0,1.0,1.0,0.0,-6.43595,1.0,-1.00656,-9999,-9999,-9999,-22.0955,-9999,-9999,-9999,-9999,-9999,28.7143,19.2857,0.0,0.0,1.74446,1.74446,1.0,1.0,-9999,-9999,-9999,-9999,1.85183,1.83039,1.0,1.0,-9999,-9999,-9999,-9999,1.78861,1.79125,1.0,1.0,0.0156483,0.0159381,1.62916,1.71038,1.74446,1.76576,1.80347,1.83553,2.03101,1.69132,1.71038,1.74403,1.75686,1.80347,1.84608,2.05223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.13953,2.13953,2.89248,2.89248,1.0,1.0,-9999,-9999,-9999,-9999,1.00178,1.00178,1.67872,1.67872,1.0,1.0,-9999,-9999,-9999,-9999,2.33019,2.30878,2.83648,2.84233,1.0,1.0,-9999,-9999,-9999,-9999,0.97688,0.957797,1.68583,1.684,1.0,1.0,-9999,-9999,-9999,-9999,2.09293,2.12499,2.13586,2.22907,2.28614,2.30281,2.36769,2.09671,2.12499,2.12538,2.19909,2.2898,2.3176,2.42318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.802799,0.850625,0.877676,0.948888,1.05176,1.05521,1.36152,0.847735,0.877676,0.922556,0.956573,1.05176,1.05567,1.36231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0672,2.1902,2.09266,0.0202153,1.92629,1.95896,1.97774,2.0672,2.19979,2.25788,2.2785,2.0869,2.1953,2.10178,0.0212804,1.92557,1.93475,1.97738,2.11322,2.19889,2.26447,2.2785,0.266905,0.359811,0.301419,0.0205568,0.0511607,0.207112,0.224114,0.260625,0.417733,0.459123,0.507009,0.266905,0.343467,0.313167,0.0217503,0.0822149,0.207049,0.224372,0.296328,0.451214,0.481428,0.508837,0.752286,0.750422,1.11372,0.0745663,0.746141,0.757627,0.787187,0.86877,1.35684,1.533,2.15421,0.757627,0.746696,1.15223,0.082523,0.605324,0.752286,0.789307,0.934897,1.31513,1.76693,2.29501,0.0377586,0.115233,0.204837,0.0276658,0.0468544,0.100028,0.103734,0.114803,0.244901,0.33114,0.632888,0.0615532,0.0919967,0.223299,0.0306065,0.0377586,0.100028,0.104922,0.116226,0.25243,0.356293,0.632888,-9999,-9999
